"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@BofA_Help money that I didn't use was taken out",FALSE,0,"BofA_Help",2015-01-13 11:22:39,FALSE,"554693966348963840","554886225023078400","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osnapitzlalo",0,FALSE,FALSE,NA,NA
"@BofA_Help thanks, I would love assistance.",FALSE,0,"BofA_Help",2015-01-13 11:00:12,FALSE,"554720389528829952","554880575098458112","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmoldmixon",0,FALSE,FALSE,NA,NA
"@BofA_Help @byEssins Jake*",FALSE,0,"BofA_Help",2015-01-13 10:58:09,FALSE,"554744193030324224","554880056846458880","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SoaRDrops",0,FALSE,FALSE,NA,NA
"RT @byEssins: UNTAG @BofA_Help",FALSE,0,NA,2015-01-13 10:55:54,FALSE,NA,"554879491739103232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bewgz_",2,TRUE,FALSE,NA,NA
"@BofA_Help I can't use my email to receive money,I call U and U asked me to call WF Bank,WF said your account is closed this is BofA Problem",FALSE,0,"BofA_Help",2015-01-13 10:39:34,FALSE,NA,"554875380654673920","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zuhair2015",0,FALSE,FALSE,NA,NA
"@BofA_Help all good, Firefox didn't like the url. Chrome was able to get me logged in",FALSE,0,"BofA_Help",2015-01-13 10:39:28,FALSE,"554714962313359360","554875354469638144","18735040","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lifeisgolf",0,FALSE,FALSE,NA,NA
"RT @brookiespears: @BofA_Help you helped me enough thank you though",FALSE,0,NA,2015-01-13 10:13:08,FALSE,NA,"554868726907277312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfleinn",1,TRUE,FALSE,NA,NA
"RT @BofA_Help: @brookiespears We'd like the opportunity to see how we can help; please let us know if you change your mind. ^jd",FALSE,0,NA,2015-01-13 10:13:03,FALSE,NA,"554868706594271232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfleinn",1,TRUE,FALSE,NA,NA
"@BofA_Help it was AT a banking center. I just hope I'm not charged when I close my account too! Who else treats their customers like this?",FALSE,0,"BofA_Help",2015-01-13 10:00:24,FALSE,"554747289252937728","554865523536580608","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jacob_harter",0,FALSE,FALSE,NA,NA
"@BofA_Help thanks the help Jenny. Or maybe Jennie. I realized I never got the spelling. Sorry.",FALSE,0,"BofA_Help",2015-01-13 09:54:37,FALSE,"553706293878587392","554864067731787776","18735040","<a href=""http://getfalcon.pro"" rel=""nofollow"">The Real Falcon Pro</a>","diphdatheorange",0,FALSE,FALSE,NA,NA
"@BofA_Help Why is the Power Rewards cash redemption rate 100pts=$1 but the charitable donation rate 120pts=$1?",FALSE,0,"BofA_Help",2015-01-13 09:31:55,FALSE,NA,"554858357405024256","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tanonev",0,FALSE,FALSE,NA,NA
"@BofA_Help i called in and was assisted",FALSE,0,"BofA_Help",2015-01-13 08:54:32,FALSE,"554731984921329664","554848949530787840","18735040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raysfirstwifey",0,FALSE,FALSE,NA,NA
"@BofA_Help At this point, I am going to cancel all of my accounts with #bankofamerica tomorrow. This service is just awful!",FALSE,0,"BofA_Help",2015-01-13 08:52:44,FALSE,"554627557040324608","554848496151310336","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenntyner",0,FALSE,FALSE,NA,NA
"@BofA_Help NO! I am still on hold tonight. 37:58 sec so far! NO one answers call, not even on the fraud line. Ridiculous!",FALSE,0,"BofA_Help",2015-01-13 08:51:43,FALSE,"554627557040324608","554848237450821632","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenntyner",0,FALSE,FALSE,NA,NA
"(2/2) his email isn't on the account. Reps had no solution, I'm concerned about fraud. Help? @BofA_Help",FALSE,0,"Kfroehlich22",2015-01-13 08:19:09,FALSE,"554838333168164864","554840043773108224","587956209","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kfroehlich22",0,FALSE,FALSE,NA,NA
"(1/2) Hey @BofA_Help my dad is getting emails about my account (he isn't auth user) Your reps say they have no record of these emails &amp;...",FALSE,0,NA,2015-01-13 08:18:34,FALSE,NA,"554839898956378112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kfroehlich22",0,FALSE,FALSE,NA,NA
"@AlexandraPuffer @bankofamerica @BofA_Help thank you! I keep this account for all my moving around, but  seriously tempted to close it",FALSE,1,"AlexandraPuffer",2015-01-13 08:16:35,FALSE,"554839141427716096","554839397648957440","474335949","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kfroehlich22",0,FALSE,FALSE,NA,NA
"@Kfroehlich22 @bankofamerica Go with a local credit union next time, love! But try @BofA_Help Hope it's resolved quickly.",FALSE,0,"Kfroehlich22",2015-01-13 08:15:34,FALSE,"554838333168164864","554839141427716096","587956209","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexandraPuffer",0,FALSE,FALSE,NA,NA
"@BofA_Help i just had a deposit on the 3rd and its showing it went in the 5th  so it's confusing me",FALSE,0,"BofA_Help",2015-01-13 08:00:58,FALSE,"554728161632854016","554835468353695744","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coffeelover2291",0,FALSE,FALSE,NA,NA
"put the wrong amount on my mobile check deposit what do I do now @BofA_Help",FALSE,0,NA,2015-01-13 07:40:16,FALSE,NA,"554830256889024512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JM_650",0,FALSE,FALSE,"-96.9561752","35.36823046"
"@BofA_Help awee Love u guys <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,"BofA_Help",2015-01-13 07:29:37,FALSE,"554774598726979584","554827579321249792","18735040","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","PebblesSunshine",0,FALSE,FALSE,NA,NA
"@BofA_Help I'll be calling in tomorrow, as it's too late tonight.  Is it possible though?",FALSE,0,"BofA_Help",2015-01-13 07:11:14,FALSE,"554821518707138560","554822952689352704","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stocknut7",0,FALSE,FALSE,NA,NA
"@BofA_Help you helped me enough thank you though",FALSE,0,"BofA_Help",2015-01-13 06:59:46,FALSE,"554815418620452864","554820067624755200","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brookiespears",1,FALSE,FALSE,NA,NA
"@BofA_Help says i can’t DM people not following",FALSE,0,"BofA_Help",2015-01-13 06:59:14,FALSE,"554819439678746624","554819931771240448","18735040","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","raisingbran",0,FALSE,FALSE,NA,NA
"@BofA_Help I need your help, I can't use my credit card to buy in @GUESS store?",FALSE,0,"BofA_Help",2015-01-13 06:56:52,FALSE,"554815789694742528","554819335299268608","18735040","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","yennys19",0,FALSE,FALSE,NA,NA
"@BofA_Help somewhat but im not quite sure, still havent been able to talk to a CC representative.",FALSE,0,"BofA_Help",2015-01-13 06:54:16,FALSE,"554818370529656832","554818681646374912","18735040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silky_Johnson88",0,FALSE,FALSE,NA,NA
"@BofA_Help Twitter won't let me DM, but location doesn't matter.  I'm offended that I have to pay to cash a check you issued.",FALSE,0,"BofA_Help",2015-01-13 06:53:32,FALSE,"554812541617319936","554818496828555264","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wavery",0,FALSE,FALSE,NA,NA
"@BofA_Help can you product change a Virgin Atlantic credit card to a no annual fee card? Been told 2 different things by CSR. Thanks!",FALSE,0,"BofA_Help",2015-01-13 06:41:40,FALSE,NA,"554815510836416512","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stocknut7",0,FALSE,FALSE,NA,NA
"@BofA_Help no I haven't",FALSE,0,"BofA_Help",2015-01-13 06:41:14,FALSE,"554805051584425984","554815401314377728","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellablanca79",0,FALSE,FALSE,NA,NA
"@BofA_Help Please bring Bank of America to #BlackBerry10",FALSE,0,"BofA_Help",2015-01-13 06:38:26,FALSE,NA,"554814698353205248","18735040","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","tharanichinna",0,FALSE,FALSE,NA,NA
"@BofA_Help oh no it's cool im grand im just leaving your bank",FALSE,0,"BofA_Help",2015-01-13 06:31:30,FALSE,"554812872342405120","554812950893297664","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brookiespears",0,FALSE,FALSE,NA,NA
"@BofA_Help whats wrong with yalls phones? Been on hold for over an hr now!!!",FALSE,0,"Silky_Johnson88",2015-01-13 06:31:02,FALSE,"554786650866601984","554812836170702848","381484138","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silky_Johnson88",0,FALSE,FALSE,NA,NA
"RT @BofA_Help: @TheNotoriousMIG Hi, what happened? Do you need any assistance? ^jd",FALSE,0,NA,2015-01-13 06:30:27,FALSE,NA,"554812690355335168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheNotoriousMIG",1,TRUE,FALSE,NA,NA
"@BofA_Help let me pull my money out my account !",FALSE,0,"BofA_Help",2015-01-13 06:12:56,FALSE,"554808071193903104","554808279206232064","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrWinfry",0,FALSE,FALSE,NA,NA
"@BofA_Help bad service here. Call me at 2pm tomorrow pleaee",FALSE,0,"BofA_Help",2015-01-13 06:11:00,FALSE,"554794380637519872","554807794101387264","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schutzkrieg",0,FALSE,FALSE,NA,NA
"@BofA_Help I'm done with y'all. You will be humbled.",FALSE,0,"BofA_Help",2015-01-13 06:02:35,FALSE,"554752857673854976","554805676598648832","18735040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrKaniggula",0,FALSE,FALSE,NA,NA
"@BofA_Help ok follow back",FALSE,0,"BofA_Help",2015-01-13 06:02:20,FALSE,"554805373962846208","554805614539726848","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sailor_BOBert",0,FALSE,FALSE,NA,NA
"@BofA_Help Hey! Been on hold to report fraud for over 15 minutes. I imagine you guys are busy - any other way I can go about doing this????",FALSE,0,"BofA_Help",2015-01-13 05:53:37,FALSE,NA,"554803417257103360","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LorenRaye",0,FALSE,FALSE,NA,NA
"@BofA_Help what do you do when you are stuck at a restaurant and don't have your Bank of America card?? Lol",FALSE,0,"BofA_Help",2015-01-13 05:52:22,FALSE,NA,"554803105372442624","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellablanca79",0,FALSE,FALSE,NA,NA
"@BofA_Help the problem has already been resolved. thanks for getting back to me after banking hours today. much appreesh.",FALSE,0,"BofA_Help",2015-01-13 05:50:39,FALSE,"554801340531363840","554802674261295104","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasminejamboree",0,FALSE,FALSE,NA,NA
"@BofA_Help No caller Id, unfortunately.",FALSE,0,"BofA_Help",2015-01-13 05:44:43,FALSE,"554629958480691200","554801177226149888","18735040","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Vivacions",0,FALSE,FALSE,NA,NA
"@BofA_Help not showing what the call center is showing. It was a complete waste of time. Nothing got resolved",FALSE,0,"BofA_Help",2015-01-13 05:32:52,FALSE,"554797337022070784","554798197621522432","18735040","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Turbochris",0,FALSE,FALSE,NA,NA
"RT @BofA_Help: @Adam_swavey17 I’d be happy to give you a call to discuss your concerns and see what I can do to help. Please DM your name/z…",FALSE,0,NA,2015-01-13 05:32:36,FALSE,NA,"554798129674219520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adam_swavey17",1,TRUE,FALSE,NA,NA
"@BofA_Help nope... I called the call center. They told me 2go to the branch. The. The branch told me that their computer system is not (pt1)",FALSE,0,"BofA_Help",2015-01-13 05:32:22,FALSE,"554797337022070784","554798070903238656","18735040","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Turbochris",0,FALSE,FALSE,NA,NA
"RT @BofA_Help: @Sailor_BOBert Hi Robert. We’re here to help; let me know what I can do to assist. ^ma",FALSE,0,NA,2015-01-13 05:28:31,FALSE,NA,"554797102745022464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sailor_BOBert",1,TRUE,FALSE,NA,NA
"@BofA_Help your bank lost my checks and has failed to reinstate the money that they lost.",FALSE,0,"BofA_Help",2015-01-13 05:16:44,FALSE,"554793633883652096","554794135354630144","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sailor_BOBert",0,FALSE,FALSE,NA,NA
"@BofA_Help are your lines working? Been trying to communicate all day long, keep getting being put on hold!! #annoyed",FALSE,0,"BofA_Help",2015-01-13 04:46:59,FALSE,NA,"554786650866601984","18735040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silky_Johnson88",0,FALSE,FALSE,NA,NA
"RT @bdeckkk: @xKelsealee @MarleeDecker @BofA_Help <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2015-01-13 04:18:29,FALSE,NA,"554779476924833792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xKelsealee",1,TRUE,FALSE,NA,NA
"@BofA_Help DM?",FALSE,0,"BofA_Help",2015-01-13 04:13:53,FALSE,"554739788235173888","554778319833419776","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SistahhStorm",0,FALSE,FALSE,NA,NA
"@BofA_Help  stu sternbach 917 7500944 08550",FALSE,0,"BofA_Help",2015-01-13 04:07:21,FALSE,"554776141958234112","554776674064433152","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pangeareps",0,FALSE,FALSE,NA,NA
"@BofA_Help yup thanks playuh.",FALSE,0,"BofA_Help",2015-01-13 04:05:22,FALSE,"554709283452227584","554776177303228416","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xzillaa",0,FALSE,FALSE,NA,NA
"@BofA_Help there is nothing you can do to help Bank of America is just a fuck up",FALSE,0,"BofA_Help",2015-01-13 04:04:48,FALSE,"554761286496841728","554776036110372864","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChocolateeBella",0,FALSE,FALSE,NA,NA
"@BofA_Help it's been taken care of",FALSE,0,"BofA_Help",2015-01-13 04:03:27,FALSE,"554775567527313408","554775694740582400","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timmcgovernment",0,FALSE,FALSE,NA,NA
"@BofA_Help I'll take a rain check on that offer. I think your company has done enough ""helping"" for the moment.  Oh wait... #ha",FALSE,0,"BofA_Help",2015-01-13 03:59:31,FALSE,NA,"554774702812430336","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ash_n",0,FALSE,FALSE,NA,NA
"@xKelsealee @MarleeDecker @BofA_Help <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,"xKelsealee",2015-01-13 03:56:19,FALSE,"554770989067018240","554773897628098560","387475462","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bdeckkk",1,FALSE,FALSE,NA,NA
"@BofA_Help I contact u on Wednesday",FALSE,0,"BofA_Help",2015-01-13 03:53:40,FALSE,"554773064685477888","554773231203532800","18735040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wallie55",0,FALSE,FALSE,NA,NA
"@BofA_Help they stole my tweet fam",FALSE,0,"BofA_Help",2015-01-13 03:51:43,FALSE,"554772580268507136","554772740549644288","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaiC_64",0,FALSE,FALSE,NA,NA
"@BofA_Help Get naked and call your senator and demand that the OCC DECHARTER B of A! #GoldenGIobes It would make a great movie!",FALSE,0,"BofA_Help",2015-01-13 03:50:09,FALSE,NA,"554772347144929280","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DECHARTER_BofA",0,FALSE,FALSE,NA,NA
"@BofA_Help lolno <ed><U+00A0><U+00BD><ed><U+00B1><U+008B>",FALSE,0,"BofA_Help",2015-01-13 03:49:55,FALSE,"554706428859260928","554772286923083776","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","strawberries",0,FALSE,FALSE,NA,NA
"@MarleeDecker @BofA_Help IT SAYS INVALID CARD WHEN THERE IS STILL MONEY IN MY ACCOUNT, I JUST DONT UNDERSTAND I DONT",FALSE,0,"MarleeDecker",2015-01-13 03:44:45,FALSE,"554770434533908480","554770989067018240","387475620","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xKelsealee",0,FALSE,FALSE,NA,NA
"@BofA_Help @xKelsealee her card don't work",FALSE,0,"BofA_Help",2015-01-13 03:42:33,FALSE,"554768776160632832","554770434533908480","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarleeDecker",0,FALSE,FALSE,NA,NA
"RT @BofA_Help: @xKelsealee We’re here to help; let me know what I can do to assist. ^ma",FALSE,0,NA,2015-01-13 03:37:27,FALSE,NA,"554769151072694272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xKelsealee",1,TRUE,FALSE,NA,NA
"@BofA_Help if I recently changed my mailing address for my CC, does this mean I should put in the new zip code when using the card?",FALSE,0,"BofA_Help",2015-01-13 03:35:10,FALSE,NA,"554768576574676992","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThinkinhTrain",0,FALSE,FALSE,NA,NA
"@BofA_Help got it taken care of, thanks",FALSE,0,"BofA_Help",2015-01-13 03:33:13,FALSE,"554761746226094080","554768086503817216","18735040","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","annemwha55",0,FALSE,FALSE,NA,NA
"@BofA_Help I hate you I hate you I hate you",FALSE,0,"BofA_Help",2015-01-13 03:31:00,FALSE,NA,"554767526878773248","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xKelsealee",0,FALSE,FALSE,NA,NA
"""@BofA_Help: @capecoddin I'm following up to see if there is anything we can do to help. ^co"" thanks for your help &amp; fixing the problem",FALSE,0,NA,2015-01-13 03:29:32,FALSE,NA,"554767159466135552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","capecoddin",0,FALSE,FALSE,NA,NA
"RT @RhduvuiEdward: @SailorBoyMeeko @BofA_Help they suspect though",FALSE,0,NA,2015-01-13 03:28:40,FALSE,NA,"554766939474911232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SailorBoyMeeko",1,TRUE,FALSE,NA,NA
"@SailorBoyMeeko @BofA_Help they suspect though",FALSE,0,"SailorBoyMeeko",2015-01-13 03:26:40,FALSE,"554765634282983424","554766439555796992","596792485","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RhduvuiEdward",1,FALSE,FALSE,NA,NA
"@BofA_Help if I deposited my check on my phone late Friday night when should I expect to see it in my account",FALSE,0,"BofA_Help",2015-01-13 03:23:43,FALSE,NA,"554765694454476800","18735040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrcarlriggall",0,FALSE,FALSE,NA,NA
"RT @RhduvuiEdward: @BofA_Help @SailorBoyMeeko don't give that zoe no info. He tryna finness",FALSE,0,NA,2015-01-13 03:23:31,FALSE,NA,"554765643283959808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SailorBoyMeeko",1,TRUE,FALSE,NA,NA
"@RhduvuiEdward @BofA_Help Lmao that's the official page <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,"RhduvuiEdward",2015-01-13 03:23:28,FALSE,"554765354040573952","554765634282983424","2159732162","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SailorBoyMeeko",0,FALSE,FALSE,NA,NA
"@BofA_Help no I don't want your help and you no longer have my business.",FALSE,0,"BofA_Help",2015-01-13 03:23:04,FALSE,"554765396327534592","554765532906659840","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheInkedBandit",0,FALSE,FALSE,NA,NA
"@BofA_Help @SailorBoyMeeko don't give that zoe no info. He tryna finness",FALSE,0,"BofA_Help",2015-01-13 03:22:22,FALSE,"554764959964749824","554765354040573952","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RhduvuiEdward",1,FALSE,FALSE,NA,NA
"RT @BofA_Help: @SailorBoyMeeko Please DM your full name, zip and phone number so we can give you a call to discuss your concerns. ^pf",FALSE,0,NA,2015-01-13 03:21:01,FALSE,NA,"554765016348770304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SailorBoyMeeko",1,TRUE,FALSE,NA,NA
"@BofA_Help thanks. I fixed it.",FALSE,0,"BofA_Help",2015-01-13 03:19:24,FALSE,"554755866902429696","554764609132179456","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","selenge_c",0,FALSE,FALSE,NA,NA
"@BofA_Help nah you suck eat a dick",FALSE,0,"BofA_Help",2015-01-13 03:16:49,FALSE,"554763801435045888","554763960704958464","18735040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kingtrapl0rd",0,FALSE,FALSE,NA,NA
"@BofA_Help how early will I receive my deposits if I bank with you",FALSE,0,"BofA_Help",2015-01-13 03:16:23,FALSE,NA,"554763850327674880","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sha_Fii",0,FALSE,FALSE,NA,NA
"“@BofA_Help: @RyanDomis  Please DM the requested information if you need assistance we’d be happy to see how we can help""all is fixed/thanks",FALSE,0,"BofA_Help",2015-01-13 03:14:01,FALSE,"549958021309546496","554763253947961344","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RyanDomis",0,FALSE,FALSE,NA,NA
"@BofA_Help yep, ty!",FALSE,0,"BofA_Help",2015-01-13 03:12:14,FALSE,"554762251388092416","554762805237125120","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisgayomali",0,FALSE,FALSE,NA,NA
"@BofA_Help @The_Cantinflas give me a phone number where someone answers the phone",FALSE,0,"BofA_Help",2015-01-13 03:04:19,FALSE,"554731781942153216","554760815111581696","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Cantinflas",0,FALSE,FALSE,NA,NA
"@BofA_Help  looking for grads on a scheme to fill out my CIPD dissertation survey https://t.co/Pk7vL7SzTl pls RT",FALSE,0,"BofA_Help",2015-01-13 02:56:48,FALSE,NA,"554758920414437376","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamLMills",0,FALSE,FALSE,NA,NA
"@BofA_Help ease update your app. It keeps crashing and I live a ways away from an atm where I can deposit checks",FALSE,0,"BofA_Help",2015-01-13 02:54:09,FALSE,NA,"554758253197148160","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nhbeardo",0,FALSE,FALSE,NA,NA
"@BofA_Help thanks still waiting for written confirm from boca",FALSE,0,"BofA_Help",2015-01-13 02:52:50,FALSE,"554732345618874368","554757924602802176","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaShippelLaw",0,FALSE,FALSE,NA,NA
"@BofA_Help I've called to get help and my problems are still occurring so I'll be closing my account soon.",FALSE,0,"BofA_Help",2015-01-13 02:42:28,FALSE,"554750410263916544","554755312545452032","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deuce__4",0,FALSE,FALSE,NA,NA
"@BofA_Help No, I haven't bothered to contact anyone. Last time I was just told it was my fault that I got wrong information from you guys.",FALSE,0,"BofA_Help",2015-01-13 02:38:33,FALSE,"554733295767142400","554754329828417536","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ValiceNavidad",0,FALSE,FALSE,NA,NA
"@BofA_Help hey ya but I have no phone right now",FALSE,0,"BofA_Help",2015-01-13 02:35:29,FALSE,"554701052638142464","554753557237596160","18735040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wallie55",0,FALSE,FALSE,NA,NA
"@BofA_Help if you could call me back right now that'd be good",FALSE,0,"BofA_Help",2015-01-13 02:34:18,FALSE,"554753089316859904","554753261300101120","18735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schutzkrieg",0,FALSE,FALSE,NA,NA
"@BofA_Help I can't see my credit card account when I log in to BofA (either on web or on the app).  Is there some issue?",FALSE,0,"BofA_Help",2015-01-13 02:30:47,FALSE,NA,"554752375341477888","18735040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ESteckis",0,FALSE,FALSE,NA,NA
